"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
29220,405052,"SL","H",145,"MA","Massachusetts","012","","",117,58.200000000000003,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2822,3434,"D","Paul","Heroux","","Paul","Rep.","","Massachusetts Representative","","M","Paul Heroux","","Taunton, MA","1976","","","Engaged","","Attleboro, MA","","","",5,"White/Caucasian","Candidate (MA04), US House of Representatives","2012","","","PUB","Children and Criminal Justice Work","BUS","Assistant Camp Director","Harvard University School of Government (MA)","M.P.A.","2012","London School of Economics","Mast. Deg.","2012","University of Pennsylvania","Mast. Deg.","2012","","","","","","","Rep. Paul Heroux","Massachusetts Representative","Room 236","State House","24 Beacon Street","","Boston, MA 02133-1099","Paul.Heroux@mahouse.gov","","http://www.malegislature.gov/People/Profile/PRH1","","http://www.facebook.com/pages/Paul-Heroux/283923214951997","http://twitter.com/PaulHeroux","","Images\Photos\SL\MA\H","Heroux_Paul_405052.jpg"
29340,195178,"SL","H",1,"MA","Massachusetts","078","","",1,73.400000000000006,"1976","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2888,3500,"D","James","Miceli","R.","James","Rep.","","Massachusetts Representative","","M","James R. Miceli","","Dorchester, MA","1935","03","25","Married","Betty Jean Mattson","Wilmington, MA","3 children","ROC","Roman Catholic",5,"White/Caucasian","Member, Chair, Wilmington Board of Selectmen","1966-1977","Member, Chair, Wilmington Planning Board","1963-1966","BUS","Insurance","PUB","Legislator","Northeastern University (MA)","B.S.","1958","Boston English High School (MA)","","1958","","","","","","","","","","Rep. James Miceli","Massachusetts Representative","Room 446","State House","24 Beacon Street","","Boston, MA 02133-1099","James.Miceli@mahouse.gov","","http://www.malegislature.gov/People/Profile/JRM1","","","","","Images\Photos\SL\MA\H","Miceli_James_195178.jpg"
29543,195381,"SL","H",26,"MD","Maryland","046","A","",23,29.600000000000001,"1994","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2752,3358,"D","Peter","Hammen","A.","Peter","Del.","","Maryland Delegate","","M","Peter A. Hammen","","Baltimore, MD","1966","07","01","Married","Michelle","Baltimore","","ROC","Roman Catholic",5,"White/Caucasian","Co-Chair, MD Health Care Reform Coordinating Council,  Delivery System Work Group","2011-Current","Member, MD Advisory Council on Organ and Tissue Donation Awareness","1998-2004","PUB","Full Time Legislator","PUB","Constituent Liaison","University of Baltimore (MD)","M.P.A.","1993","University of Baltimore (MD)","B.S.","1989","Archbishop Curley High School","","1989","","","","","","","Del. Peter Hammen","Maryland Representative","Room 241","Lowe House Office Building","6 Bladen Street","","Annapolis, MD 21401-1912","peter.hammen@house.state.md.us","http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=hammen&stab=01&ys=2013RS&poptype=contact&popid=hammen","http://mgaleg.maryland.gov/webmga/frmMain.aspx?pid=sponpage&tab=subject6&id=hammen&stab=01&ys=2013RS","","","","","Images\Photos\SL\MD\H","Hammen_Peter_195381.jpg"
29939,424227,"SL","S",65,"MN","Minnesota","022","","",27,52.799999999999997,"2012","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3337,3953,"R","Bill","Weber","","Bill","Sen.","","Minnesota Senator","","M","Bill Weber","","Rock Country, MN","1956","04","03","Married","Barb","Laverne, MN","2 children","","",5,"White/Caucasian","Mayor, Luverne City","1992-2001","Member, Luverne City Council","1984-1992","BUS","President, Owner","","","Nettleton Business College","","1976","Luverne High School","","1976","","","","","","","","","","Sen. Bill Weber","Minnesota Senator","Room 125","State Office Building","100 Rev. Dr. Martin Luther King Jr. Boulevard","","St. Paul, MN 55155-1206","sen.bill.weber@senate.mn","","http://www.senate.leg.state.mn.us/members/member_bio.php?mem_id=1199","","","","","Images\Photos\SL\MN\S","Weber_Bill_424227.jpg"
30069,403833,"SL","H",128,"ME","Maine","101","","",70,49,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",2595,3127,"D","Christine","Powers","B.","Christine","Rep.","","Maine Representative","","F","Christine B. Powers","","","","","","Single","","Naples, ME","1 child ","","",5,"White/Caucasian","Member, Naples Board of Selectmen","2005-2012","","","OTH","Director","BUS","Owner","","","","","","","","","","","","","","","","Rep. Christine Powers","Maine Representative","Room 333","State House","2 State House Station","","Augusta, ME 04333-0002","RepChristine.Powers@legislature.maine.gov","","http://www.maine.gov/legis/house/hsebios/powecb.htm","","","","","Images\Photos\SL\ME\H","Powers_Christine_403833.jpg"
30231,205808,"SL","H",28,"ND","North Dakota","032","A","",24,32.700000000000003,"2000","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4861,5688,"R","Lisa","Meier","","Lisa","Rep.","","North Dakota Representative","","F","Lisa Meier","","","","","","Married","Mark","Bismarck, ND","1 child","","",5,"White/Caucasian","","","","","BUS","Visual Presentation Specialist","","","Bismarck State College (ND)","A.A.S.","1954","Mandan High School","","1954","","","","","","","","","","Rep. Lisa Meier","North Dakota Representative","","State Capitol","600 East Boulevard Avenue","","Bismarck, ND 58505-0360","lmeier@nd.gov","","http://www.legis.nd.gov/assembly/63-2013/members/house/representative-lisa-meier","","","","","Images\Photos\SL\ND\H","Meier_Lisa_205808.jpg"
30349,205924,"SL","H",33,"CT","Connecticut","066","","",11,98.200000000000003,"2000","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",766,1204,"R","Craig","Miner","A.","Craig","Rep.","","Connecticut Representative","","M","Craig A. Miner","","Concord, MA","1956","05","06","Married","Marlene (Margy)","Litchfield, CT","3 children ; 2 grandchildren","","",5,"White/Caucasian","Ranking Minority Member, CT State Joint Committee on Appropriations","2013","Member, Town of Litchfield First Board of Selectmen","1991-2001","BUS","Owner","","","Upsala College (NJ)","","1991-2001","Litchfield High School","","1991-2001","","","","","","","","","","Rep. Craig Miner","Connecticut Representative","Room 4200","Legislative Office Building","300 Capitol Avenue","","Hartford, CT 06106-1591","Craig.Miner@housegop.ct.gov","http://cthousegop.com/contact-craig-miner/","http://cthousegop.com/craig-miner/","","","","","Images\Photos\SL\CT\H","Miner_Craig_205924.jpg"
30477,297033,"SL","H",33,"MT","Montana","003","","",23,51.100000000000001,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",3770,4392,"R","Jerry","O'Neil","","Jerry","Rep.","","Montana Representative","","M","Jerry O'Neil","","Kalispell, MT","1943","05","10","Married","Jeanne","Columbia Falls, MT","5 children; 12 grandchildren","","",5,"White/Caucasian","Member (MT03 R), MT State Senate","2004-2008","Member (MT42 R), MT State Senate","2000-2004","LAW","Independent Paralegal and Mediator (Licensed)","BUS","Owner","University of Montana (MT)","","2000-2004","Montana State University (MT)","","2000-2004","Flathead Valley Community College (MT)","A.A.","2000-2004","","","","","","","Rep. Jerry O'Neil","Montana Representative","","Montana House of Representatives","PO Box 200400","","Helena, MT 59620-0400","oneil@centurytel.net","","http://leg.mt.gov/css/Sessions/63rd/leg_info.asp?HouseID=1&SessionID=107&LAWSID=12555","","http://www.facebook.com/jerry.oneil.90","","","Images\Photos\SL\MT\H","ONeil_Jerry_297033.jpg"
30548,310242,"SL","H",55,"WI","Wisconsin","049","","",36,54.200000000000003,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",6931,660,"R","Travis","Tranel","","Travis","Rep.","","Wisconsin Representative","","M","Travis Tranel","","Dubuque, IA","1985","09","12","Married","Stephanie","Cuba City, WI","2 children ","CAT","Catholic",5,"White/Caucasian","Vice Chair, WI State Assembly Committee on Agriculture","2013","Candidate, WI State Assembly","2008","BUS","Co-Owner, Operator","AGR","Dairy Farmer, Owner, Manager","Loras College (IA)","Bach. Deg.","2007","Wahlert Catholic High School, Dubuque (IA)","","2004","","","","","","","","","","Rep. Travis Tranel","Wisconsin Representative","","State Capitol","PO Box 8953","","Madison, WI 53708-8953","Rep.Tranel@legis.wisconsin.gov","","http://legis.wisconsin.gov/Pages/leg-info.aspx?d=49&h=A","","","http://twitter.com/Tranel4Assembly","","Images\Photos\SL\WI\H","Tranel_Travis_310242.jpg"
30715,208328,"SL","H",50,"PA","Pennsylvania","110","","",22,100,"2000","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",5451,6286,"R","Tina","Pickett","L.","Tina","Rep.","","Pennsylvania Representative","","F","Tina L. Pickett","","Kingston, PA","1943","05","28","Single","","Towanda, PA","1 child; 1 grandchild","","",5,"White/Caucasian","Chairman, PA State House Committee on Gaming Oversight","2013","Member, Bradford County Board of Commissioners","1996-2000","BUS","Owner","","","Culinary Institute of America","","1996-2000","Penn State University (PA)","","1996-2000","Keystone College (PA)","","1996-2000","","","","","","","Rep. Tina Pickett","Pennsylvania Representative","","","PO Box 202110","","Harrisburg, PA 17120-2110","tpickett@pahousegop.com","http://www.reppickett.com/Contact.aspx","http://www.legis.state.pa.us/cfdocs/legis/home/member_information/House_bio.cfm?id=97","","http://www.facebook.com/RepPickett","","http://www.youtube.com/user/RepPickett","Images\Photos\SL\PA\H","Pickett_Tina_208328.jpg"
30878,267779,"SL","H",6,"CA","California","055","","",2,60.600000000000001,"2008","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",523,957,"R","Curt","Hagman","C.","Curt","Hon.","","California Assemblymember","","M","Curt C. Hagman","","Chino Hills, CA","1965","01","02","Married","Grace","Chino Hills, CA","2 children","USP","Protestant - Unspecified Christian",5,"White/Caucasian","Assistant Minority Floor Leader, CA State Assembly","2013-Current","Member (CA060 R), CA State Assembly","2008-2012","BUS","President and Chief Executive Officer","","","University of California, Los Angeles","B.A.","2008-2012","","","","","","","U.S. Naval ROTC","","2008-2012","","","","Hon. Curt Hagman","California Representative","","California Assembly","PO Box 942849","","Sacramento, CA 94249-0055","assemblymember.hagman@assembly.ca.gov","http://lcmspubcontact.lc.ca.gov/PublicLCMS/ContactPopup.php?district=AD55","http://arc.asm.ca.gov/member/AD55/","","http://www.facebook.com/curt.hagman","http://twitter.com/curthagman","","Images\Photos\SL\CA\H","Hagman_Curt_267779.jpg"
31084,271790,"SL","S",27,"ND","North Dakota","038","","",18,71.200000000000003,"2008","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4914,5741,"R","David","Hogue","","David","Sen.","","North Dakota Senator","","M","David Hogue","","","","","","Married","Paula","Minot, ND","2 children","","",5,"White/Caucasian","","","","","REL","Real Estate Development","LAW","Attorney","U.S. Army War College (PA)","","2006","University of North Dakota Law School","J.D.","2006","Cornell College (IA)","B.A.","2006","U.S. Army","","2006","","","","Sen. David Hogue","North Dakota Senator","","State Capitol","600 East Boulevard Avenue","","Bismarck, ND 58505-0360","dhogue@nd.gov","","http://www.legis.nd.gov/assembly/63-2013/members/senate/senator-david-hogue","","","","","Images\Photos\SL\ND\S","Hogue_David_271790.jpg"
31207,227717,"SL","S",21,"OR","Oregon","022","","",13,91.599999999999994,"2009","2016","G","",0,0,0,0,0,0,0,0,"AOK","Normal",5314,6147,"D","Chip","Shields","","Chip","Sen.","","Oregon Senator","","M","William Shields","","St. Louis, MO","1967","09","","Married","Shelda Holmes","Portland, OR","1 child ; 2 foster children","","",5,"White/Caucasian","Chairman, OR State Senate Committee on General Government, Consumer and Small Business Protection","2013","Assistant Majority Leader, OR State House of Representatives","2009","BUS","Business Manager","BUS","Executive Director and Founder","Portland State University (OR)","M.S.W.","2009","","","","","","","","","","","","","Sen. Chip Shields","Oregon Senator","Room S-421","State Capitol","900 Court Street, NE","","Salem, OR 97301","Sen.ChipShields@state.or.us","","http://www.leg.state.or.us/shieldsc","","http://www.facebook.com/chip.shields.5","","","Images\Photos\SL\OR\S","Shields_Chip_227717.jpg"
31318,209114,"SL","S",11,"CT","Connecticut","015","","",8,85.200000000000003,"2000","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",866,1304,"D","Joan","Hartley","V.","Joan","Sen.","","Connecticut Senator","","F","Joan V. Hartley","","Waterbury, CT","","","","Married","James (Jim) Hartley","Waterbury, CT","2 children","","",5,"White/Caucasian","Senate Assistant President Pro Tempore, CT State Senate","2013","Co-Chair, CT State Joint Committee on Public Safety and Security","2013","PUB","Full Time Legislator","EDU","Former Educator","Trinity College (CT)","M.A.","2013","Elms College","B.A.","2013","","","","","","","","","","Sen. Joan Hartley","Connecticut Senator","Room 1800","Legislative Office Building","300 Capitol Avenue","","Hartford, CT 06106-1591","Hartley@senatedems.ct.gov","","http://www.senatedems.ct.gov/Hartley.php","","http://www.facebook.com/people/Joan-Hartley/100000351384212","","","Images\Photos\SL\CT\S","Hartley_Joan_209114.jpg"
31408,290500,"SL","H",64,"SD","South Dakota","019","B","",48,38.100000000000001,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",5905,6765,"R","Kyle","Schoenfish","","Kyle","Rep.","","South Dakota Representative","","M","Kyle Schoenfish","","","","","","Not Stated","","Scotland, SD","","","",5,"White/Caucasian","Candidate, SD State House of Representatives (SD019)","2010","","","AGR","Farmer","BUS","Accountant","Dakota Wesleyan University (SD)","B.A.","2010"," Scotland High School","","2010","","","","","","","","","","Rep. Kyle Schoenfish","South Dakota Representative","","State Capitol","500 East Capitol Avenue","","Pierre, SD 57501-5070","rep.schoenfish@state.sd.us","http://legis.state.sd.us/email/LegislatorEmail.aspx?MemberID=207","http://legis.state.sd.us/sessions/2013/MemberDetail.aspx?Member=207","","","","","Images\Photos\SL\SD\H","Schoenfish_Kyle_290500.jpg"
31532,209969,"SL","H",9,"ID","Idaho","029","B","",1,54.200000000000003,"2001","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1477,1989,"D","Elaine","Smith","","Elaine","Rep.","","Idaho Representative","","F","Elaine Smith","","Goodling, ID","","","","Married","Rich Smith","Pocatello, ID","3 children; 6 grandchildren","MET","Methodist",5,"White/Caucasian","Member (ID030 D), ID State House of Representatives","2001-2012","","","VOL","Volunteer Services Coordinator","EDU","School Administrator","Idaho State University","B.A.","2001-2012","Meridian High School","","2001-2012","","","","","","","","","","Rep. Elaine Smith","Idaho Representative","","State Capitol Building","PO Box 83720","","Boise, ID 83720-0038","esmith@house.idaho.gov","http://legislature.idaho.gov/about/contactmembersform.cfm?ID=61","http://legislature.idaho.gov/house/membershipSingle.cfm?ID=61","","","","","Images\Photos\SL\ID\H","Smith_Elaine_209969.jpg"
31610,395843,"SL","H",100,"IN","Indiana","037","","",69,100,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1760,2282,"R","Todd","Huston","M.","Todd","Rep.","","Indiana Representative","","M","Todd Michael Huston","","","","","","Married","Denise","Fishers, IN","2 children ","","",5,"White/Caucasian","Chair, Indiana Charter School Board","1995","Member, Indiana Education Roundtable","2006-2009","EDU","Education Consultant","EDU","Senior Vice President for Region and Account Services","Indiana University","B.A.","2006-2009","","","","","","","","","","","","","Rep. Todd Huston","Indiana Representative","Room 336-25","State House","200 West Washington Street","","Indianapolis, IN 46204-2786","h37@iga.in.gov","http://www.in.gov/cgi-bin/legislative/contact/contact-lsa-2-5.pl?data=h037","http://www.in.gov/legislative/house_republicans/homepages/r37/","","","","http://www.youtube.com/user/ToddHuston2012","Images\Photos\SL\IN\H","Huston_Todd_395843.jpg"
31713,310638,"SL","H",26,"DE","Delaware","002","","",19,100,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",890,1330,"D","Stephanie","Bolden","T.","Stephanie","Rep.","","Delaware Representative","","F","Stephanie T. Bolden","","","1946","08","16","","","Wilmington, DE","","CAT","Catholic",1,"Black/African American","Member, Democratic City Committee","2011","President Pro Tempore, Wilmington City Council","2008-2010","PUB","Full Time Legislator","EDU","Teacher, (Retired)","Boston College (MA)","M.Ed.","1974","Delaware State University","B.S.","1969","O.O. Howard High School","","1965","","","","","","","Rep. Stephanie Bolden","Delaware Representative","","Legislative Hall ","411 Legislative Avenue","","Dover, DE 19901","StephanieT.Bolden@state.de.us","","http://legis.delaware.gov/legislature.nsf/52087754ec8b9261852569c10055df42/a11deaacd840c137852569de005b764b?OpenDocument","","","","","Images\Photos\SL\DE\H","Bolden_Stephanie_310638.jpg"
32113,312766,"SL","H",49,"CA","California","039","","",32,58.5,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",507,941,"D","Raul","Bocanegra","J.","Raul","Hon.","","California Assemblymember","","M","Raul J. Bocanegra","","San Fernando Valley, CA","1971","07","13","Not Stated","","Los Angeles, CA","","","",2,"Hispanic/Latino","","","","","EDU","Instructor","EDU","Former Instructor","University of California, Los Angeles","M.S.","2010-2012","University of California, Los Angeles","B.A.","2010-2012","San Fernando High School","","2010-2012","","","","","","","Hon. Raul Bocanegra","California Representative","","California Assembly","PO Box 942849","","Sacramento, CA 94249-0039","assemblymember.bocanegra@assembly.ca.gov","http://lcmspubcontact.lc.ca.gov/PublicLCMS/ContactPopup.php?district=AD39","http://asmdc.org/members/a39","","http://www.facebook.com/RaulJBocanegra","http://twitter.com/Bocanegra2012","http://www.youtube.com/bocanegraforassembly","Images\Photos\SL\CA\H","Bocanegra_Raul_312766.jpg"
32188,291110,"SL","H",61,"FL","Florida","085","","",45,57.5,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1077,1519,"R","Patrick","Rooney","J.","Pat","Rep.","Jr.","Florida Representative","","M","Patrick J. Rooney Jr.","","Pittsburgh, PA","1964","02","09","Married","Patricia (Patti) Kulp","West Palm Beach, FL","4 children ","CAT","Catholic",5,"White/Caucasian","Member, Economic Council of Palm Beach County","1980","Member, Palm Beach County Sports Commission","1980","BUS","President","ENT","Radio Talk Show Host ESPN 760 AM","Lehigh University (PA)","M.B.A.","1992","Villanova University School of Law (PA)","J.D.","1989","Clemson University (SC)","Bach. Deg.","1986","","","","","","","Rep. Patrick Rooney Jr.","Florida Representative","Room 200","House Office Building","402 South Monroe Street","","Tallahassee, FL 32399-1300","pat.rooney@myfloridahouse.gov","http://www.myfloridahouse.gov/Sections/Representatives/emailrepresentative.aspx?MemberId=4516&SessionId=75","http://www.myfloridahouse.gov/Sections/Representatives/details.aspx?MemberId=4516&SessionId=75","","","http://twitter.com/PatRooneyJr","","Images\Photos\SL\FL\H","Rooney_Patrick_291110.jpg"
32238,228466,"SL","H",68,"GA","Georgia","134","","",44,100,"2004","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1299,1775,"R","Richard","Smith","H.","Richard","Rep.","","Georgia Representative","","M","Richard Herbert Smith","","Wrightsville, GA","1945","03","09","Married","Clara","Columbus, GA","3 children ; 3 grandchildren","BAP","Baptist",5,"White/Caucasian","Secretary, GA State House Committee on Rules","2013","Chairman, GA State House Committee on Insurance","2013","PUB","Retired","","","Morgan County High School","","2013","University of Florida (FL)","M.S.","2013","Louisiana State University (LA)","B.S.","2013","","","","","","","Rep. Richard Smith","Georgia Representative","Room 220","State Capitol ","206 Washington Street","","Atlanta, GA 30334","richard.smith@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=213&Session=23","","http://www.facebook.com/pages/Rep-Richard-Smith-R-131/86431767389","","","Images\Photos\SL\GA\H","Smith_Richard_228466.jpg"
32284,211915,"SL","H",53,"GA","Georgia","039","","",21,100,"2002","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1204,1655,"D","Alisha","Morgan","Thomas","Alisha","Rep.","","Georgia Representative","","F","Alisha Thomas Morgan","","Hollywood, FL","1978","09","05","Married","David L. Morgan Jr.","Austell. GA","1 stepchild","","",1,"Black/African American","Delegate to South Africa, American Council of Young Political Leaders","2010-2012","","","BRO","Talk Show Host","","","Spelman College (GA)","B.A.","2000","","","","","","","","","","","","","Rep. Alisha Morgan","Georgia Representative","Room 404-G","Coverdell Legislative Office Building","18 Capitol Square","","Atlanta, GA 30334","alisha.morgan@house.ga.gov","","http://www.house.ga.gov/Representatives/en-US/member.aspx?Member=173&Session=23","","http://www.facebook.com/pages/State-Rep-Alisha-Thomas-Morgan-D-39/55866298633?ref=ts","","","Images\Photos\SL\GA\H","Morgan_Alisha_211915.jpg"
32345,270561,"SL","H",2,"AR","Arkansas","096","","",1,100,"2008","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",376,414,"R","Duncan","Baird","","Duncan","Rep.","","Arkansas Representative","Hon.","M","Duncan Baird","","","1980","","","Not Stated","","Lowell, AR","","","",5,"White/Caucasian","Member (AR095 R), AR State House of Representatives","2008-2012","Candidate, AR State House of Representatives","2002","BUS","Investments and Securities Trader","","","University of Arkansas","B.A.","2002","","","","","","","","","","","","","Rep. Duncan Baird","Arkansas Representative","","350 State Capitol Building","500 Woodlane Avenue","","Little Rock, AR 72201-1089","duncan.baird@arkansashouse.org","","http://www.arkansashouse.org/member/215/duncan-baird","","","http://twitter.com/DuncanBaird","","Images\Photos\SL\AR\H","Baird_Duncan_270561.jpg"
32400,292224,"SL","H",48,"NC","North Carolina","004","","",25,65,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4662,5487,"R","Jimmy","Dixon","W.","Jimmy","Rep.","","North Carolina Representative","","M","James William Dixon","","Friendship, NC","1945","02","11","","","Warsaw, NC","","","",5,"White/Caucasian","","","","","AGR","Turkey Farmer","","","Wake Forest University (NC)","","1981","","","","","","","","","","","","","Rep. Jimmy Dixon","North Carolina Representative","Room 416-B","Legislative Office Building","300 North Salisbury Street","","Raleigh, NC 27603-5925","Jimmy.Dixon@ncleg.net","","http://www.ncga.state.nc.us/gascripts/members/viewMember.pl?sChamber=House&nUserID=613","","","","","Images\Photos\SL\NC\H","Dixon_Jimmy_292224.jpg"
32444,227274,"SL","S",10,"NC","North Carolina","006","","",7,100,"2004","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",4784,5609,"R","Harry","Brown","C.","Harry","Sen.","","North Carolina Senator","","M","Harry Coolidge Brown","","","","04","13","Not Stated","","Jacksonville, NC","","BAP","Baptist",5,"White/Caucasian","Majority Leader, NC State Senate","2011","Deputy Republican Leader, NC State Senate","2009-2010","EDU","Business Instructor","BUS","Owner","","","","","","","","","","","","","","","","Sen. Harry Brown","North Carolina Senator","Room 300-B","Legislative Office Building","300 North Salisbury Street","","Raleigh, NC 27603-5925","Harry.Brown@ncleg.net","","http://www.ncga.state.nc.us/gascripts/members/viewMember.pl?sChamber=senate&nUserID=139","","http://www.facebook.com/pages/Senator-Harry-Brown/130354328382","","","Images\Photos\SL\NC\S","Brown_Harry_227274.jpg"
32515,446076,"SL","H",99,"AL","Alabama","034","","",62,54.799999999999997,"12/11/2012","2014","S","",0,0,0,0,0,0,0,0,"AOK","Normal",41,43,"R","David","Standridge","","David","Rep.","","Alabama Representative","","M","David Standridge","","","","07","21","Married","Danna","Hayden, AL","3 children; 4 grandchildren","BAP","Baptist",5,"White/Caucasian","Candidate, U.S. House of Representatives (AL 06) District","2012","Probate Judge and Commission Chair, Blount County Commission","2006-2012","EDU","Part-Time Instructor","LEN","Captain","Athens State University (AL)","B.S.","2006-2012","Wallace State College (AL)","A.D.","2006-2012","FBI National Academy (VA)","","2006-2012","","","","","","","Rep. David Standridge","Alabama Representative","Room 524-D","Alabama State House","11 South Union Street","","Montgomery, AL 36130-2950","david.standridge@alhouse.gov","","http://www.legislature.state.al.us/house/representatives/housebios/hd034.html","","","","","Images\Photos\SL\AL\H","Standridge_David_446076.jpg"
32595,423621,"SL","H",59,"AZ","Arizona","006","B","",35,27.600000000000001,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",222,234,"R","Bob","Thorpe","","Bob","Rep.","","Arizona Representative","","M","Robert J. Thorpe","","","","","","Married","Donna","Coconino National Forest, AZ","2 children ","CHC","Christian Church",5,"White/Caucasian","Co-Founder, National Balanced Budget Amendment Task Force","2013","","","EDU","Instructor","LEN","Certified AZ Firefighter and EMT","","","","","","","","","","","","","","","","Rep. Bob Thorpe","Arizona Representative","Room 331","Capitol Complex - House","1700 West Washington Street","","Phoenix, AZ 85007-2890","bthorpe@azleg.gov","","http://www.azleg.gov/MembersPage.asp?Member_ID=84&Legislature=51&Session_ID=110","","http://www.facebook.com/pages/Bob-Thorpe-for-Arizona-State-House-LD-6/261695853936587","","","Images\Photos\SL\AZ\H","Thorpe_Bob_423621.jpg"
32695,205647,"SL","S",20,"CO","Colorado","020","","",13,52,"2010","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",680,1116,"D","Cheri","Jahn","E.","Cheri","Sen.","","Colorado Senator","","F","Cheri E. Jahn","","Sterling, CO","1953","07","","Single","","Wheat Ridge, CO","3 children","","",5,"White/Caucasian","Speaker Pro Tempore, CO State House of Representatives","2008","Member, CO State House of Representatives (CO024)","2000-2008","BUS","Small Business Owner","","","Community College of Denver (CO)","","2003","Parks School of Business (CO)","","2003","Wheat Ridge High School (CO)","","2003","","","","","","","Sen. Cheri Jahn","Colorado Senator","Room 346","Colorado State Capitol","200 East Colfax Avenue","","Denver, CO 80203-1784","cheri.jahn.senate@state.co.us","","http://www.leg.state.co.us/CLICS/CLICS2013A/directory.nsf/MemberDetailPage?OpenForm&district=20&chamber=senate","","http://www.facebook.com/cheri.jahn","","","Images\Photos\SL\CO\S","Jahn_Cheri_205647.jpg"
32908,395752,"SL","H",84,"IN","Indiana","017","","",56,100,"2012","2014","G","",0,0,0,0,0,0,0,0,"AOK","Normal",1740,2262,"R","Tim","Harman","","Tim","Rep.","","Indiana Representative","","M","Timothy Patrick Harman","","","1967","","","Married","Jennifer","Bremen, IN","4 children ","LUT","Lutheran",5,"White/Caucasian","","","","","BUS","Founder, President","BUS","Owner","Florida State University","M.Ed.","1994","Florida Atlantic University","B.S.","1992","Plymouth High School","","1985","","","","","","","Rep. Tim Harman","Indiana Representative","Room 336-40","State House","200 West Washington Street","","Indianapolis, IN 46204-2786","h17@iga.in.gov","http://www.in.gov/cgi-bin/legislative/contact/contact-lsa-2-5.pl?data=h017","http://www.in.gov/legislative/house_republicans/homepages/r17","","","","","Images\Photos\SL\IN\H","Harman_Tim_395752.jpg"
