"UID","PID","LEGTYPE","CHAMBER","CHAMBERANK","STATECODE","STATE","DISTRICT","DISTRAIL","DISTYPE","PARTYRANK","PERCENTVOT","ELECTDATE","REELECTYR","ELECTCODE","FECLINK","PYRACUSC","CYRACUSC","PYRADASC","CYRADASC","PYRAFLSC","CYRAFLSC","PYRUSCOSC","CYRUSCOSC","SEATSTCODE","SEATSTAT","DISTRICTID","SEATID","PARTYCODE","FIRSTNAME","LASTNAME","MIDNAME","NICKNAME","PREFIX","GENSUFFIX","TITLE","PROFSUFFIX","GENDER","LEGALNAME","PRONUNCTON","BIRTHPLACE","BIRTHYEAR","BIRTHMONTH","BIRTHDATE","MARITAL","SPOUSE","RESIDENCE","FAMILY","RELIGCODE","RELIGION","ETHCODE","ETHNICS","REOFC1","REOFC1DATE","REOFC2","REOFC2DATE","RECOCCODE1","RECENTOCC1","RECOCCODE2","RECENTOCC2","SCHOOL1","DEGREE1","EDUDATE1","SCHOOL2","DEGREE2","EDUDATE2","SCHOOL3","DEGREE3","EDUDATE3","MILBRANCH1","MILRANK1","MILDATES1","MILBRANCH2","MILRANK2","MILDATES2","MAILNAME","MAILTITLE","MAILADDR1","MAILADDR2","MAILADDR3","MAILADDR4","MAILADDR5","EMAIL","WEBFORM","WEBSITE","WEBLOG","FACEBOOK","TWITTER","YOUTUBE","PHOTOPATH","PHOTOFILE"
22042,267038,"FL","H",356,"NY","New York","24","","",18,48.799999999999997,"2012","2014","G","H6NY25125",0,0,100,0,96,0,55,0,"AOK","Normal",4428,5251,"D","Daniel","Maffei","B.","Dan","Rep.","","US Representative","","M","Daniel Benjamin Maffei","muh-FAY","Syracuse, NY","1968","07","04","Married","Abby Davidson","De Witt, NY","","ROC","Roman Catholic",5,"White/Caucasian","Candidate (NY25 D), U.S. House of Representatives","2010","Candidate, US House New York District 25 (NY25)","2010-2010","BUS","Senior Adviser","PUB","Senior Staff Member for U.S. Rep. Charlie Rangel (NY","Harvard University John F. Kennedy School of Government (MA)","M.PP","1995","Columbia University School of Journalism (NY)","M.S.","1991","Brown University (RI)","B.A.","1990","","","","","","","Rep. Daniel Maffei","US Representative","Room 422","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3224","","https://maffei.house.gov/contact/email-me","http://maffei.house.gov/","","http://www.facebook.com/repmaffei","http://twitter.com/RepDanMaffei","http://www.youtube.com/repdanmaffei","Images\Photos\FL\H","Maffei_Daniel_267038.jpg"
22043,284901,"FL","H",268,"NY","New York","23","","",2,51.899999999999999,"2010","2014","G","H0NY29054",0,0,0,0,0,0,0,0,"AOK","Normal",4427,5250,"R","Tom","Reed","W.","Tom","Rep.","II","US Representative","","M","Thomas W. Reed II","reed","Joliet, IL","1971","11","18","Married","Jean","Corning, NY","2 children","ROC","Roman Catholic",5,"White/Caucasian","Member (NY29 R), U.S. House of Representatives","2010-2013","Mayor, City of Corning, NY","2008-2009","LAW","Private Practice","LAW","Associate","Ohio Northern University College of Law","J.D.","1996","Alfred University (NY)","Bach. Deg.","1993","Horseheads High School (NY)","","1989","","","","","","","Rep. Tom Reed II","US Representative","Room 1504","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-3223","","https://reed.house.gov/contact-me/email-me","http://reed.house.gov/","","http://www.facebook.com/RepTomReed","http://twitter.com/RepTomReed","http://www.youtube.com/user/CongressmanTomReed","Images\Photos\FL\H","Reed_Tom_284901.jpg"
22044,158997,"FL","H",23,"NY","New York","25","","",2,57.399999999999999,"1986","2014","G","H6NY03031",0,0,40,0,73,0,70,0,"AOK","Normal",4429,5252,"D","Louise","Slaughter","M.","Louise","Rep.","","US Representative","","F","Louise McIntosh Slaughter","SLAW-tur","Lynch, KY","1929","08","14","Married","Robert Slaughter","Fairport, NY","3 children ;  7 grandchildren ","EPI","Episcopalian",5,"White/Caucasian","Ranking Minority Member, U.S. House Committee on Rules","2013","Member (NY28 D), U.S. House of Representatives","1986-2013","PUB","Staff Member","BUS","Market Research","University of Kentucky","M.S.","1953","University of Kentucky","B.S.","1951","","","","","","","","","","Rep. Louise Slaughter","US Representative","Room 2469","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3225","","https://forms.house.gov/slaughter/webforms/zip_auth.shtm","http://www.louise.house.gov","http://www.louise.house.gov/index.php?option=com_content&view=category&layout=blog&id=69&Itemid=59","http://www.facebook.com/RepLouiseSlaughter","http://twitter.com/louiseslaughter","http://www.youtube.com/louiseslaughter","Images\Photos\FL\H","Slaughter_Louise_158997.jpg"
22045,266914,"FL","H",302,"NY","New York","22","","",5,60.5,"2010","2014","G","H8NY24066",0,0,100,0,96,0,45,0,"AOK","Normal",4426,5249,"R","Richard","Hanna","L.","Richard","Rep.","","US Representative","","M","Richard L. Hanna","HAN-uh","Utica, NY","1951","01","25","Married","Kim","Barneveld, NY","2 children","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Highways and Transit","2013","Member (NY24 R), U.S. House of Representatives","2010-2013","BUS","Partner","BUS","Founder and Owner","Reed College (OR)","B.A.","1976","Whitesboro High School (NY)","","1976","","","","","","","","","","Rep. Richard Hanna","US Representative","Room 319","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3222","","https://hanna.house.gov/email-me","http://hanna.house.gov/","","http://www.facebook.com/reprichardhanna","http://twitter.com/reprichardhanna","http://www.youtube.com/reprichardhanna","Images\Photos\FL\H","Hanna_Richard_266914.jpg"
22046,197797,"FL","H",185,"NY","New York","26","","",14,74.799999999999997,"2004","2014","G","H4NY27076",0,0,0,0,0,0,0,0,"AOK","Normal",4430,5253,"D","Brian","Higgins","M.","Brian","Rep.","","US Representative","","M","Brian M. Higgins","HIH-guhnz","Buffalo, NY","1959","10","06","Married","Mary Jane Hannon","Buffalo, NY","2 children","CAT","Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Counterterrorism and Intelligence","2013","Member (NY27 D), U.S. House of Representatives","2004-2013","PUB","Chief of Staff and Senior Advisor","EDU","Faculty Member","Harvard University John F. Kennedy School of Government (MA)","M.A.","1996","Buffalo State College (NY)","M.A.","1985","Buffalo State College (NY)","B.S.","1984","","","","","","","Rep. Brian Higgins","US Representative","Room 2459","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3226","","http://www.higgins.house.gov/contact/email-me.shtml","http://higgins.house.gov","","http://www.facebook.com/RepBrianHiggins","http://twitter.com/RepBrianHiggins","http://www.youtube.com/congressmanhiggins","Images\Photos\FL\H","Higgins_Brian_197797.jpg"
22049,413516,"FL","H",370,"NY","New York","27","","",6,50.799999999999997,"2012","2014","G","H8NY29032",0,0,95,0,96,0,50,0,"AOK","Normal",4431,5254,"R","Chris","Collins","C.","Chris","Rep.","","US Representative","","M","Christopher C. Collins","","Schenectady, NY","1950","05","20","Married","Mary Sue","Clarence, NY","3 children ;  3 grandchildren ","ROC","Roman Catholic",5,"White/Caucasian","Candidate, Erie County (NY) County Executive","2011","County Executive, Erie County (NY)","2007-2011","BUS","Founder","BUS","Founder","University of Alabama, Birmingham","M.B.A.","1975","North Carolina State University","B.S.","1972","Hendersonville High School (NC)","","1968","","","","","","","Rep. Chris Collins","US Representative","Room 1117","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-3227","","https://chriscollins.house.gov/contact/email-me","http://chriscollins.house.gov/","","http://www.facebook.com/RepChrisCollins?fref=ts","http://twitter.com/RepChrisCollins","http://www.youtube.com/user/RepChrisCollins","Images\Photos\FL\H","Collins_Chris_413516.jpg"
22051,159001,"FL","H",110,"OH","Ohio","01","","",2,57.700000000000003,"2010","2014","G","H8OH01043",0,0,10,0,13,0,70,0,"AOK","Normal",4924,5753,"R","Steve","Chabot","J.","Steve","Rep.","","US Representative","","M","Steven Joseph Chabot","SHAB-bit","Cincinnati, OH","1953","01","22","Married","Donna Daly","Cincinnati, OH","2 children","ROC","Roman Catholic",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Middle East and South Asia","2013","Candidate, U.S. House of Representatives","2008","EDU","Teacher of Political Science","LAW","Attorney","Northern Kentucky University Salmon P. Chase College of Law (KY)","J.D.","1978","College of William and Mary (VA)","B.A.","1975","LaSalle High School (OH)","","1975","","","","","","","Rep. Steve Chabot","US Representative","Room 2371","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3501","","http://chabot.house.gov/contact/","http://chabot.house.gov/","","http://www.facebook.com/RepSteveChabot","http://twitter.com/repstevechabot","http://www.youtube.com/congressmanchabot","Images\Photos\FL\H","Chabot_Steve_159001.jpg"
22077,159027,"FL","H",122,"OR","Oregon","02","","",1,68.599999999999994,"1998","2014","G","H6OR02116",0,0,30,0,42,0,90,0,"AOK","Normal",5229,6062,"R","Greg","Walden","P.","Greg","Rep.","","US Representative","","M","Gregory Paul Walden","WALL-duhn","The Dalles, OR","1957","01","10","Married","Mylene Ann Simons","Hood River, OR","1 child","EPI","Episcopalian",5,"White/Caucasian","Chairman, National Republican Congressional Committee","2012-Current","Member, OR State Senate","1995-1997","BUS","Owner","BUS","Owner","University of Oregon","B.S.","1981","University of Alaska","Att.","1975","","","","","","","","","","Rep. Greg Walden","US Representative","Room 2182","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3702","","https://walden.house.gov/e-mail-greg","http://walden.house.gov","","http://www.facebook.com/repgregwalden","http://twitter.com/repgregwalden","http://www.youtube.com/user/RepGregWalden","Images\Photos\FL\H","Walden_Greg_159027.jpg"
22078,159028,"FL","H",87,"OR","Oregon","03","","",2,74.5,"1996","2014","G","H6OR03064",0,0,85,0,96,0,50,0,"AOK","Normal",5230,6063,"D","Earl","Blumenauer","","Earl","Rep.","","US Representative","","M","Earl Blumenauer","BLOO-meh-nou-ur","Portland, OR","1948","08","16","Married","Margaret Kirkpatrick","Portland, OR","2 children","","",5,"White/Caucasian","Member, President's Council on Sustainable Development","1994-1995","Member, OR Governor's Commission on Higher Education","1990-1991","EDU","Assistant to President","","","Northwestern Law School, Lewis and Clark College (OR)","J.D.","1976","Lewis and Clark College (OR)","B.A.","1970","Centennial High School (OR)","","1970","","","","","","","Rep. Earl Blumenauer","US Representative","Room 1111","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-3703","","http://forms.house.gov/blumenauer/webforms/issue_subscribe.html","http://blumenauer.house.gov","","http://www.facebook.com/blumenauer","http://twitter.com/repblumenauer","http://www.youtube.com/user/RepBlumenauer","Images\Photos\FL\H","Blumenauer_Earl_159028.jpg"
22079,159029,"FL","H",21,"OR","Oregon","04","","",1,59.100000000000001,"1986","2014","G","H6OR04047",0,0,90,0,96,0,37,0,"AOK","Normal",5231,6064,"D","Peter","DeFazio","A.","Peter","Rep.","","US Representative","","M","Peter Anothony DeFazio","deh-FAH-zee-o","Needham, MA","1947","05","27","Married","Myrnie Daut","Springfield, OR","","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Committee on Natural Resources","2013-Current","Ranking Minority Member, U.S. House Subcommittee on Highways and Transit","2011-2013","PUB","Director of Constituent Services","PUB","Legislative Assistant","University of Oregon","M.S.","1977","University of Oregon","Att.","1971","Tufts University (MA)","B.A.","1969","U.S. Air Force","","1967-1971","","","","Rep. Peter DeFazio","US Representative","Room 2134","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3704","","http://forms.house.gov/defazio/IMA/contact.html","http://www.defazio.house.gov","","http://www.facebook.com/RepPeterDeFazio","http://twitter.com/RepPeterDeFazio","http://www.youtube.com/user/PeterDeFazio","Images\Photos\FL\H","DeFazio_Peter_159029.jpg"
22080,198136,"FL","H",259,"OR","Oregon","05","","",3,54,"2008","2014","G","H8OR05107",0,0,85,0,96,0,55,0,"AOK","Normal",5232,6065,"D","Kurt","Schrader","","Kurt","Rep.","","US Representative","","M","Kurt Schrader","SHRAY-dur","Bridgeport, CT","1951","10","19","Separated","Martha Northam","Canby, OR","5 children ","EPI","Episcopalian",5,"White/Caucasian","Member, OR State Senate","2003-2008","Member, OR State House","1997-2003","PUB","Research Analyst","AGR","Farmer","University of Illinois College of Veterinary Medicine (IL)","D.V.M.","1977","University of Illinois","B.A.","1975","Cornell University (NY)","B.A.","1973","","","","","","","Rep. Kurt Schrader","US Representative","Room 108","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3705","","http://schrader.house.gov/contact/","http://schrader.house.gov","","http://www.facebook.com/repschrader","http://twitter.com/repschrader","http://www.youtube.com/user/RepKurtSchrader","Images\Photos\FL\H","Schrader_Kurt_198136.jpg"
22081,159031,"FL","H",109,"PA","Pennsylvania","01","","",3,85,"1998","2014","G","H8PA01153",0,0,85,0,100,0,44,0,"AOK","Normal",5323,6158,"D","Robert","Brady","A.","Bob","Rep.","","US Representative","","M","Robert A. Brady","BRAY-dee","Philadelphia, PA","1945","04","07","Married","Debra","Philadelphia, PA","2 children","ROC","Roman Catholic",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Elections","2013","Ranking Minority Member, U.S. House Committee on House Administration","2013","BUS","Consultant","EDU","Instructor in Organizational Dynamics","Martin Technical School (PA)","","2013","St. Thomas Moore High School (PA)","","1963","","","","","","","","","","Rep. Robert Brady","US Representative","Room 102","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3801","","http://brady.house.gov/contact-me/email-me","http://brady.house.gov","","http://www.facebook.com/RepRobertBrady?ref=ts","http://twitter.com/RepBrady","http://www.youtube.com/user/BradyPA01","Images\Photos\FL\H","Brady_Robert_159031.jpg"
22082,159032,"FL","H",76,"PA","Pennsylvania","02","","",2,89.299999999999997,"1994","2014","G","H2PA02055",0,0,75,0,96,0,55,0,"AOK","Normal",5324,6159,"D","Chaka","Fattah","","Chaka","Rep.","","US Representative","","M","Chaka Fattah","SHAW-kuh fah-TAH","Philadelphia, PA","1956","11","21","Married","Renée Yvette Chenault","Philadelphia, PA","4 children ","BAP","Baptist",1,"Black/African American","Member (PA02 D), U.S. House of Representatives","1995-Current","Member, PA Board of Education","1995-Current","BUS","Assistant Director","BUS","Policy Assistant","University of Pennsylvania, Fels Center of government","Mast. Deg.","1986","Harvard University John F. Kennedy School of Government","Att.","1984","Community College of Philadelphia","A.A.","1976","","","","","","","Rep. Chaka Fattah","US Representative","Room 2301","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3802","","https://fattahforms.house.gov/contact-rep-fattah","http://fattah.house.gov/","","http://www.facebook.com/repfattah","http://twitter.com/chakafattah","http://www.youtube.com/user/ChakaFattah","Images\Photos\FL\H","Fattah_Chaka_159032.jpg"
22085,267269,"FL","H",260,"PA","Pennsylvania","05","","",6,62.899999999999999,"2008","2014","G","H8PA05071",0,0,20,0,21,0,85,0,"AOK","Normal",5327,6162,"R","Glenn","Thompson","W.","G.T.","Rep.","Jr.","US Representative","","M","Glenn W. Thompson","TOMP-suhn","Bellefonte, PA","1959","07","27","Married","Penny","Howard, PA","3 children","COC","Church of Christ",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Conservation, Energy, and Forestry","2013","Alternate Delegate, Republican National Convention","2004","EDU","Adjunct Faculty","MED","Manager","Marywood College (PA)","","2006","Temple University (PA)","M.Ed.","1998","Pennsylvania State University","B.S.","1981","","","","","","","Rep. Glenn Thompson Jr.","US Representative","Room 124","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3805","","https://thompson.house.gov/contact-me/email-me","http://thompson.house.gov","","http://www.facebook.com/CongressmanGT","http://twitter.com/CongressmanGT","http://www.youtube.com/CongressmanGT","Images\Photos\FL\H","Thompson_Glenn_267269.jpg"
22086,392004,"FL","H",368,"PA","Pennsylvania","17","","",5,60.299999999999997,"2012","2014","G","H2PA17079",0,0,80,0,92,0,45,0,"AOK","Normal",5339,6174,"D","Matthew","Cartwright","A.","Matt","Rep.","","US Representative","","M","Matthew A. Cartwright","","Erie, PA","1961","05","01","Married","Marion Munley","Moosic, PA","2 children ","ROC","Roman Catholic",5,"White/Caucasian","","","","","LAW","Attorney","","","University of Pennsylvania","J.D.","1986","Temple University School of Law (PA)","Att.","1984","Hamilton College (NY)","A.B.","1983","","","","","","","Rep. Matthew Cartwright","US Representative","Room 1419","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-3817","","http://cartwright.house.gov/contact/email-me","http://cartwright.house.gov/","","http://www.facebook.com/CongressmanMattCartwright","http://twitter.com/CartwrightPA","http://www.youtube.com/channel/UCnAOvexSGLBnYidaFzguhTQ?feature=mhee","Images\Photos\FL\H","Cartwright_Matthew_392004.jpg"
22087,284999,"FL","H",320,"PA","Pennsylvania","07","","",11,59.399999999999999,"2010","2014","G","H0PA07082",0,0,95,0,96,0,60,0,"AOK","Normal",5329,6164,"R","Pat","Meehan","L.","Pat","Rep.","Jr.","US Representative","","M","Patrick L. Meehan Jr.","MEE-uhn","Cheltenham Township, PA","1955","10","20","Married","Carolyn","Drexel Hill, PA","3 children","ROC","Roman Catholic",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Counterterrorism and Intelligence","2013","Campaign Manager, Attorney General Ernie Preate Campaign","1988","LAW","Partner","PUB","U.S. Attorney for the Eastern District of Pennsylvania","Temple University (PA)","J.D.","1986","Bowdoin College (ME)","B.A.","1978","","","","","","","","","","Rep. Pat Meehan Jr.","US Representative","Room 204","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3807","","http://meehan.house.gov/email-me","http://meehan.house.gov/","","http://www.facebook.com/CongressmanPatrickMeehan","http://twitter.com/repmeehan","http://www.youtube.com/user/RepMeehan","Images\Photos\FL\H","Meehan_Pat_284999.jpg"
22088,226535,"FL","H",270,"PA","Pennsylvania","08","","",7,56.600000000000001,"2010","2014","G","H4PA08074",0,0,95,0,92,0,55,0,"AOK","Normal",5330,6165,"R","Mike","Fitzpatrick","G.","Mike","Rep.","","US Representative","","M","Michael G. Fitzpatrick","fits-PA-trik","Philadelphia, PA","1963","06","28","Married","Kathleen (Kathy)","Levittown, PA","6 children","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Oversight and Investigations","2013","Candidate, U.S. House of Representatives","2006","LAW","Associate","LAW","Special Counsel","Penn State University Dickinson School of Law (PA)","J.D.","1988","St. Thomas University (FL)","B.A.","1985","Bishop Egan High School (PA)","","1985","","","","","","","Rep. Mike Fitzpatrick","US Representative","Room 2400","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-3808","","http://fitzpatrick.house.gov/contact-me/email-me","http://fitzpatrick.house.gov/","","http://www.facebook.com/RepFitzpatrick","http://twitter.com/RepFitzpatrick","http://www.youtube.com/RepFitzpatrickPA8","Images\Photos\FL\H","Fitzpatrick_Mike_226535.jpg"
22090,286966,"FL","H",318,"PA","Pennsylvania","10","","",10,65.599999999999994,"2010","2014","G","H0PA10078",0,0,85,0,92,0,53,0,"AOK","Normal",5332,6167,"R","Tom","Marino","A.","Tom","Rep.","","US Representative","","M","Thomas Anthony Marino","mah-REE-no","Williamsport , PA","1952","08","15","Married","Edith (Edie)","Cogan Station, PA","2 children","ROC","Roman Catholic",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Emergency Preparedness, Response, and Communications","2013","U.S. Attorney for the Middle District of PA, U.S. Department Justice","2002-2007","LAW","Business Law Attorney","LAW","Associate","Dickinson School of Law (PA)","J.D.","1988","Lycoming College (PA)","B.A.","1985","Williamsport Area Community College (PA)","A.A.","1983","","","","","","","Rep. Tom Marino","US Representative","Room 410","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3810","","https://marino.house.gov/contact-me/email-me","http://marino.house.gov/","","http://www.facebook.com/CongressmanMarino","http://twitter.com/RepTomMarino","http://www.youtube.com/user/RepMarino","Images\Photos\FL\H","Marino_Tom_286966.jpg"
22091,266703,"FL","H",275,"PA","Pennsylvania","11","","",8,58.5,"2010","2014","G","H2PA11098",0,0,90,0,92,0,45,0,"AOK","Normal",5333,6168,"R","Lou","Barletta","J.","Lou","Rep.","","US Representative","","M","Louis J. Barletta","bar-LEH-tuh","Hazelton, PA","1956","01","28","Married","Mary Grace Malloy","Hazelton, PA","4 children ; 1 grandchild","CAT","Catholic",5,"White/Caucasian","Candidate, U.S. House of Representative","2008","Candidate, U.S. House of Representative","2002","BUS","Co-founder","","","Luzerne County Community College (PA)","","1977","Bloomsburg State College (PA)","","1976","","","","","","","","","","Rep. Lou Barletta","US Representative","Room 115","CHOB- Cannon House Office Building","25 Independence Avenue, SE","","Washington, DC 20515-3811","","http://barletta.house.gov/index.cfm?sectionid=58&sectiontree=2,58","http://barletta.house.gov/","","http://www.facebook.com/CongressmanLouBarletta","http://twitter.com/reploubarletta","http://www.youtube.com/RepLouBarletta","Images\Photos\FL\H","Barletta_Lou_266703.jpg"
22119,285151,"FL","H",290,"TN","Tennessee","08","","",6,68.299999999999997,"2010","2014","G","H0TN08246",0,0,80,0,88,0,65,0,"AOK","Normal",5964,6842,"R","Stephen","Fincher","L.","Steve","Rep.","","US Representative","","M","Stephen Lee Fincher","FIN-chur","Memphis, TN","1973","02","07","Married","Lynn","Frog Jump, TN","3 children","MET","Methodist",5,"White/Caucasian","","","","","AGR","Farmer and Managing Partner","ACT","Singer","Crockett County (TN) High School","","1990","","","","","","","","","","","","","Rep. Stephen Fincher","US Representative","Room 1118","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-4208","","http://fincher.house.gov/contact-me/email-me","http://fincher.house.gov/","","http://www.facebook.com/RepFincherTN08","http://twitter.com/RepFincherTN08","http://www.youtube.com/channel/UCDOY7qdLPB7nQuQSWrQPalw?sub_confirmation=1","Images\Photos\FL\H","Fincher_Stephen_285151.jpg"
22120,198993,"FL","H",208,"TN","Tennessee","09","","",2,75.099999999999994,"2006","2014","G","H6TN09068",0,0,100,0,96,0,50,0,"AOK","Normal",5965,6843,"D","Steve","Cohen","I.","Steve","Rep.","","US Representative","","M","Stephen Ira Cohen","CO-en","Memphis, TN","1949","05","24","Single","","Memphis, TN","","JEW","Jewish",5,"White/Caucasian","Ranking Minority Member, U.S. House Subcommittee on Courts, Commercial and Administrative Law","2013","Primary Candidate, U.S. House of Representatives","1996","LEN","Interim Judge","LEN","Legal Advisor","Memphis State University - Cecil C. Humphreys School of Law (TN)","J.D.","1973","Vanderbilt University (TN)","B.A.","1971","","","","","","","","","","Rep. Steve Cohen","US Representative","Room 2404","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4209","","http://cohen.house.gov/contact-me/email-me","http://cohen.house.gov","","http://www.facebook.com/pages/Steve-Cohen/6358769182","http://twitter.com/repcohen","http://www.youtube.com/user/RepCohen","Images\Photos\FL\H","Cohen_Steve_198993.jpg"
22121,226543,"FL","H",183,"TX","Texas","01","","",15,71.400000000000006,"2004","2014","G","H4TX04039",0,0,10,0,9,0,80,0,"AOK","Normal",6098,6978,"R","Louie","Gohmert","B.","Louie","Rep.","Jr.","US Representative","","M","Louis Buller Gohmert Jr.","GO-murt","Pittsburg, TX","1953","08","18","Married","Kathy","Tyler, TX","3 children","BAP","Baptist",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Crime, Terrorism, and Homeland Security","2013","Chief Justice, TX Court of Appeals, 12th District","2002","LAW","Practicing Attorney","LAW","Assistant District Attorney","Baylor University School of Law (TX)","J.D.","1977","Texas Agricultural and Mechanical University","B.A.","1975","","","","U.S. Army","CPT","1978-1982","","","","Rep. Louie Gohmert Jr.","US Representative","Room 2243","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4301","","http://gohmert.house.gov/contact/","http://gohmert.house.gov","","http://www.facebook.com/pages/Louie-Gohmert/50375006903","http://twitter.com/replouiegohmert","http://www.youtube.com/user/GohmertTX01","Images\Photos\FL\H","Gohmert_Louie_226543.jpg"
22122,226545,"FL","H",192,"TX","Texas","02","","",18,64.799999999999997,"2004","2014","G","H4TX02108",0,0,5,0,25,0,72,0,"AOK","Normal",6099,6979,"R","Ted","Poe","","Ted","Rep.","","US Representative","","M","Lloyd Ted Poe","poe","Temple, TX","1948","09","10","Married","Carol","Humble, TX","4 children","COC","Church of Christ",5,"White/Caucasian","Vice Chair, U.S. House Subcommittee on Oversight and Investigations","2013","Judge, Harris County (TX) Felony Court","1981-2003","LAW","Chief Felony Prosecutor","","","University of Houston School of Law (TX)","J.D.","1973","Abilene Christian University (TX)","B.A.","1970","","","","U.S. Air Force Reserve","","1970-1976","","","","Rep. Ted Poe","US Representative","Room 2412","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4302","","http://forms.house.gov/poe/webforms/zipauthen_contact.shtml","http://poe.house.gov","","http://www.facebook.com/pages/Ted-Poe/106631626049851","http://twitter.com/JudgeTedPoe","http://www.youtube.com/CongressmanTedPoe","Images\Photos\FL\H","Poe_Ted_226545.jpg"
22123,159073,"FL","H",44,"TX","Texas","03","","",4,100,"1991","2014","G","H2TX03118",0,0,0,0,5,0,79,0,"AOK","Normal",6100,6980,"R","Sam","Johnson","","Sam","Rep.","","US Representative","","M","Samuel Johnson","JAHN-suhn","San Antonio, TX","1930","10","11","Married","Shirley L. Melton","Plano, TX","3 children ;  10 grandchildren ","MET","Methodist",5,"White/Caucasian","Chairman, U.S. House Subcommittee on Social Security","2013","Member, TX State House","1985-1991","LAB","Residential Construction","EDU","Director","Naval War College (DC)","","1985-1991","Armed Forces Staff College (VA)","","1985-1991","George Washington University (DC)","M.A.","1974","U.S. Air Force","Col","1951-1979","","","","Rep. Sam Johnson","US Representative","Room 1211","LHOB- Longworth House Office Building","15 Independence Avenue, SE","","Washington, DC 20515-4303","","http://www.samjohnson.house.gov/Contact/","http://samjohnson.house.gov","","http://www.facebook.com/pages/Sam-Johnson/52454091867","http://twitter.com/SamsPressShop","http://www.youtube.com/user/RepSamJohnson","Images\Photos\FL\H","Johnson_Sam_159073.jpg"
22124,159074,"FL","H",11,"TX","Texas","04","","",1,73,"1980","2014","G","H0TX04037",0,0,10,0,8,0,90,0,"AOK","Normal",6101,6981,"R","Ralph","Hall","M.","Ralph","Rep.","","US Representative","","M","Ralph Moody Hall","hall","Fate, TX","1923","05","03","Widower","","Rockwall, TX","3 children ;  5 grandchildren ","MET","Methodist",5,"White/Caucasian","Chairman, U.S. House Committee on Science, Space, and Technology","2013","Candidate, Nomination for Lt. Governor of TX","1972","BUS","Chair","BUS","Owner and President","Southern Methodist University (TX)","LL.B.","1951","University of Texas","Att.","1947","Texas Christian University","Att.","1943","U.S. Navy","LT","1942-1945","","","","Rep. Ralph Hall","US Representative","Room 2405","RHOB- Rayburn House Office Building","50 Independence Avenue, SW","","Washington, DC 20515-4304","rmhall@mail.house.gov","https://ralphhallforms.house.gov/email-congressman-hall","http://ralphhall.house.gov/","","http://www.facebook.com/pages/Ralph-Hall/6311458773","http://twitter.com/RalphHallPress","","Images\Photos\FL\H","Hall_Ralph_159074.jpg"
